,symbol,momentum_ratio,time_frame,atr_length,wait_time,tp_deviation,sl_deviation,order_deviation,risk_reward,fifty,ma,counts,balance,strategy,profit,loss,win_rate,draw_down,score
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,1,0,30,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,1,0,30,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,1,0,30,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,1,0,30,4,-103.4200000000576,bbm,3854.36,-4057.78,0.5,2157.78,1.88
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,1,0,80,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,1,0,80,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,1,0,80,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,1,0,80,4,-103.4200000000576,bbm,3854.36,-4057.78,0.5,2157.78,1.88
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,1,0,120,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,1,0,120,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,1,0,120,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,1,0,120,0,100.0,bbm,0.0,0.0,0.5,0.0,2.0
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,3,0,30,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,3,0,30,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,3,0,30,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,3,0,30,4,3897.123999999908,bbm,7854.62,-4057.5,0.5,2028.89,1.99
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,3,0,80,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,3,0,80,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,3,0,80,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,3,0,80,4,3897.123999999908,bbm,7854.62,-4057.5,0.5,2028.89,1.99
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,3,0,120,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,3,0,120,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,3,0,120,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,3,0,120,2,1970.9559999998992,bbm,3899.84,-2028.89,0.5,2028.89,1.94
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,6,0,30,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,6,0,30,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,6,0,30,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,6,0,30,4,3898.308999999831,bbm,7854.96,-4056.65,0.5,2028.89,1.99
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,6,0,80,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,6,0,80,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,6,0,80,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,6,0,80,4,3898.308999999831,bbm,7854.96,-4056.65,0.5,2028.89,1.99
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,6,0,120,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,6,0,120,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,6,0,120,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,50,0.0,0.0,0.0,6,0,120,2,4971.663999999835,bbm,6900.55,-2028.89,0.5,2028.89,2.02
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,1,0,30,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,1,0,30,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,1,0,30,4,-103.4200000000576,bbm,3854.36,-4057.78,0.5,2157.78,1.88
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,1,0,30,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,1,0,80,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,1,0,80,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,1,0,80,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,1,0,80,4,-103.4200000000576,bbm,3854.36,-4057.78,0.5,2157.78,1.88
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,1,0,120,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,1,0,120,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,1,0,120,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,1,0,120,2,-29.167000000058124,bbm,1900.0,-2029.17,0.5,2029.17,1.89
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,3,0,30,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,3,0,30,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,3,0,30,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,3,0,30,4,3897.123999999908,bbm,7854.62,-4057.5,0.5,2028.89,1.99
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,3,0,80,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,3,0,80,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,3,0,80,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,3,0,80,4,3897.123999999908,bbm,7854.62,-4057.5,0.5,2028.89,1.99
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,3,0,120,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,3,0,120,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,3,0,120,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,3,0,120,2,1970.9559999998992,bbm,3899.84,-2028.89,0.5,2028.89,1.94
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,6,0,30,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,6,0,30,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,6,0,30,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,6,0,30,4,3898.308999999831,bbm,7854.96,-4056.65,0.5,2028.89,1.99
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,6,0,80,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,6,0,80,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,6,0,80,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,6,0,80,4,3898.308999999831,bbm,7854.96,-4056.65,0.5,2028.89,1.99
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,6,0,120,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,6,0,120,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,6,0,120,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,30,90,0.0,0.0,0.0,6,0,120,2,4971.663999999835,bbm,6900.55,-2028.89,0.5,2028.89,2.02
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,1,0,30,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,1,0,30,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,1,0,30,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,1,0,30,4,-103.4200000000576,bbm,3854.36,-4057.78,0.5,2157.78,1.88
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,1,0,80,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,1,0,80,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,1,0,80,4,-103.4200000000576,bbm,3854.36,-4057.78,0.5,2157.78,1.88
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,1,0,80,1,-1926.767999999981,v_ptr,0.0,-2026.77,0.0,2026.77,1.34
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,1,0,120,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,1,0,120,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,1,0,120,1,-1926.767999999981,v_ptr,0.0,-2026.77,0.0,2026.77,1.34
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,1,0,120,2,-29.167000000058124,bbm,1900.0,-2029.17,0.5,2029.17,1.89
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,3,0,30,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,3,0,30,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,3,0,30,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,3,0,30,4,3897.123999999908,bbm,7854.62,-4057.5,0.5,2028.89,1.99
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,3,0,80,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,3,0,80,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,3,0,80,1,-1926.463999999981,v_ptr,0.0,-2026.46,0.0,2026.46,1.34
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,3,0,80,4,3897.123999999908,bbm,7854.62,-4057.5,0.5,2028.89,1.99
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,3,0,120,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,3,0,120,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,3,0,120,1,-1926.463999999981,v_ptr,0.0,-2026.46,0.0,2026.46,1.34
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,3,0,120,2,1970.9559999998992,bbm,3899.84,-2028.89,0.5,2028.89,1.94
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,6,0,30,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,6,0,30,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,6,0,30,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,6,0,30,4,3898.308999999831,bbm,7854.96,-4056.65,0.5,2028.89,1.99
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,6,0,80,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,6,0,80,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,6,0,80,1,-1926.4639999999813,v_ptr,0.0,-2026.46,0.0,2026.46,1.34
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,6,0,80,4,3898.308999999831,bbm,7854.96,-4056.65,0.5,2028.89,1.99
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,6,0,120,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,6,0,120,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,6,0,120,1,-1926.4639999999813,v_ptr,0.0,-2026.46,0.0,2026.46,1.34
0,AVALANCH,0.8,30,80,30,0.0,0.0,0.0,6,0,120,2,4971.663999999835,bbm,6900.55,-2028.89,0.5,2028.89,2.02
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,1,0,30,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,1,0,30,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,1,0,30,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,1,0,30,4,-103.4200000000576,bbm,3854.36,-4057.78,0.5,2157.78,1.88
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,1,0,80,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,1,0,80,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,1,0,80,1,-1926.767999999981,v_ptr,0.0,-2026.77,0.0,2026.77,1.34
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,1,0,80,4,-103.4200000000576,bbm,3854.36,-4057.78,0.5,2157.78,1.88
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,1,0,120,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,1,0,120,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,1,0,120,1,-1926.767999999981,v_ptr,0.0,-2026.77,0.0,2026.77,1.34
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,1,0,120,2,-29.167000000058124,bbm,1900.0,-2029.17,0.5,2029.17,1.89
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,3,0,30,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,3,0,30,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,3,0,30,4,3897.123999999908,bbm,7854.62,-4057.5,0.5,2028.89,1.99
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,3,0,30,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,3,0,80,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,3,0,80,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,3,0,80,4,3897.123999999908,bbm,7854.62,-4057.5,0.5,2028.89,1.99
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,3,0,80,1,-1926.463999999981,v_ptr,0.0,-2026.46,0.0,2026.46,1.34
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,3,0,120,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,3,0,120,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,3,0,120,2,1970.9559999998992,v_ptr,0.0,-2026.46,0.0,2028.89,1.44
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,3,0,120,2,1970.9559999998992,bbm,3899.84,-2028.89,0.5,2028.89,1.94
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,6,0,30,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,6,0,30,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,6,0,30,4,3898.308999999831,bbm,7854.96,-4056.65,0.5,2028.89,1.99
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,6,0,30,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,6,0,80,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,6,0,80,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,6,0,80,1,-1926.4639999999813,v_ptr,0.0,-2026.46,0.0,2026.46,1.34
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,6,0,80,4,3898.308999999831,bbm,7854.96,-4056.65,0.5,2028.89,1.99
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,6,0,120,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,6,0,120,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,6,0,120,1,-1926.4639999999813,v_ptr,0.0,-2026.46,0.0,2026.46,1.34
0,AVALANCH,0.8,30,80,50,0.0,0.0,0.0,6,0,120,2,4971.663999999835,bbm,6900.55,-2028.89,0.5,2028.89,2.02
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,1,0,30,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,1,0,30,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,1,0,30,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,1,0,30,4,-103.4200000000576,bbm,3854.36,-4057.78,0.5,2157.78,1.88
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,1,0,80,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,1,0,80,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,1,0,80,1,-1926.767999999981,v_ptr,0.0,-2026.77,0.0,2026.77,1.34
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,1,0,80,4,-103.4200000000576,bbm,3854.36,-4057.78,0.5,2157.78,1.88
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,1,0,120,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,1,0,120,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,1,0,120,2,-29.167000000058124,bbm,1900.0,-2029.17,0.5,2029.17,1.89
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,1,0,120,1,-1926.767999999981,v_ptr,0.0,-2026.77,0.0,2026.77,1.34
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,3,0,30,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,3,0,30,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,3,0,30,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,3,0,30,4,3897.123999999908,bbm,7854.62,-4057.5,0.5,2028.89,1.99
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,3,0,80,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,3,0,80,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,3,0,80,1,-1926.463999999981,v_ptr,0.0,-2026.46,0.0,2026.46,1.34
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,3,0,80,4,3897.123999999908,bbm,7854.62,-4057.5,0.5,2028.89,1.99
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,3,0,120,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,3,0,120,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,3,0,120,1,-1926.463999999981,v_ptr,0.0,-2026.46,0.0,2026.46,1.34
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,3,0,120,2,1970.9559999998992,bbm,3899.84,-2028.89,0.5,2028.89,1.94
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,6,0,30,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,6,0,30,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,6,0,30,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,6,0,30,4,3898.308999999831,bbm,7854.96,-4056.65,0.5,2028.89,1.99
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,6,0,80,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,6,0,80,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,6,0,80,1,-1926.4639999999813,v_ptr,0.0,-2026.46,0.0,2026.46,1.34
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,6,0,80,4,3898.308999999831,bbm,7854.96,-4056.65,0.5,2028.89,1.99
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,6,0,120,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,6,0,120,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,6,0,120,1,-1926.4639999999813,v_ptr,0.0,-2026.46,0.0,2026.46,1.34
0,AVALANCH,0.8,30,80,90,0.0,0.0,0.0,6,0,120,2,4971.663999999835,bbm,6900.55,-2028.89,0.5,2028.89,2.02
0,AVALANCH,0.8,30,120,30,0.0,0.0,0.0,1,0,30,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,120,30,0.0,0.0,0.0,1,0,30,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,120,30,0.0,0.0,0.0,1,0,30,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,120,30,0.0,0.0,0.0,1,0,30,3,1925.1919999999504,bbm,3854.36,-2029.17,0.67,2029.17,2.11
0,AVALANCH,0.8,30,120,30,0.0,0.0,0.0,1,0,80,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,120,30,0.0,0.0,0.0,1,0,80,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,120,30,0.0,0.0,0.0,1,0,80,3,1925.1919999999504,bbm,3854.36,-2029.17,0.67,2029.17,2.11
0,AVALANCH,0.8,30,120,30,0.0,0.0,0.0,1,0,80,1,-1926.767999999981,v_ptr,0.0,-2026.77,0.0,2026.77,1.34
0,AVALANCH,0.8,30,120,30,0.0,0.0,0.0,1,0,120,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,120,30,0.0,0.0,0.0,1,0,120,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,120,30,0.0,0.0,0.0,1,0,120,1,-1926.767999999981,v_ptr,0.0,-2026.77,0.0,2026.77,1.34
0,AVALANCH,0.8,30,120,30,0.0,0.0,0.0,1,0,120,2,-29.167000000058124,bbm,1900.0,-2029.17,0.5,2029.17,1.89
0,AVALANCH,0.8,30,120,30,0.0,0.0,0.0,3,0,30,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,120,30,0.0,0.0,0.0,3,0,30,0,100.0,color,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,120,30,0.0,0.0,0.0,3,0,30,0,100.0,v_ptr,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,120,30,0.0,0.0,0.0,3,0,30,3,5925.735999999915,bbm,7854.62,-2028.89,0.67,2028.89,2.21
0,AVALANCH,0.8,30,120,30,0.0,0.0,0.0,3,0,80,0,100.0,mbm,0.0,0.0,0.0,0.0,1.5
0,AVALANCH,0.8,30,120,30,0.0,0.0,0.0,3,0,80,0,100.0,color,0.0,0.0,0.0,0.0,1.5
